"year","month","day","latitude","longitude","species","speciesKey","kingdom","stateProvince","countryCode"
1930,NA,NA,50.312864,30.607073,"Micromys minutus",5219833,"Animalia","Kyivs'ka Oblast'","UA"
1930,NA,NA,49.419967,31.258657,"Micromys minutus",5219833,"Animalia","Cherkas'ka Oblast'","UA"
1930,NA,NA,53.361288,-1.62581,"Micromys minutus",5219833,"Animalia","England","GB"
1930,NA,NA,53.204735,-4.060136,"Micromys minutus",5219833,"Animalia","Wales","GB"
1931,1,26,30.416666,102.666664,"Micromys minutus",5219833,"Animalia","Sichuan","CN"
1931,1,27,30.416666,102.666664,"Micromys minutus",5219833,"Animalia","Sichuan","CN"
1931,2,12,49.4927,5.97486,"Micromys minutus",5219833,"Animalia","","LU"
1931,2,19,30.6601535,104.0815909,"Micromys minutus",5219833,"Animalia","Sichuan","CN"
1931,2,NA,50.991359,0.777235,"Micromys minutus",5219833,"Animalia","England","GB"
1931,3,2,49.4838,6.03009,"Micromys minutus",5219833,"Animalia","","LU"
1931,8,21,50.304109,30.602882,"Micromys minutus",5219833,"Animalia","Kyivs'ka Oblast'","UA"
1931,8,NA,63.210491,23.014339,"Micromys minutus",5219833,"Animalia","Etelä-Pohjanmaa","FI"
1931,NA,NA,30.416666,102.666664,"Micromys minutus",5219833,"Animalia","Sichuan","CN"
1931,NA,NA,30.416666,102.833336,"Micromys minutus",5219833,"Animalia","Sichuan","CN"
1931,NA,NA,28.916666,106.916664,"Micromys minutus",5219833,"Animalia","Sichuan","CN"
1931,NA,NA,30.25,102.25,"Micromys minutus",5219833,"Animalia","Sichuan","CN"
1931,NA,NA,30.333334,102.5,"Micromys minutus",5219833,"Animalia","Sichuan","CN"
1931,NA,NA,50.339965,31.273882,"Micromys minutus",5219833,"Animalia","Kyivs'ka Oblast'","UA"
1931,NA,NA,52.887142,0.450933,"Micromys minutus",5219833,"Animalia","England","GB"
1932,1,26,29.10803,103.300301,"Micromys minutus",5219833,"Animalia","Sichuan","CN"
1932,1,30,29.10803,103.300301,"Micromys minutus",5219833,"Animalia","Sichuan","CN"
1932,2,15,49.4927,5.97486,"Micromys minutus",5219833,"Animalia","","LU"
1932,10,11,50.22,36.15,"Micromys minutus",5219833,"Animalia","Kharkov region","UA"
1932,NA,NA,30.416666,102.583336,"Micromys minutus",5219833,"Animalia","Sichuan","CN"
1932,NA,NA,29.666666,103.083336,"Micromys minutus",5219833,"Animalia","Sichuan","CN"
1932,NA,NA,31,103.616669,"Micromys minutus",5219833,"Animalia","Sichuan","CN"
1932,NA,NA,29.083334,103.333336,"Micromys minutus",5219833,"Animalia","Sichuan","CN"
1932,NA,NA,28.799999,103.155457,"Micromys minutus",5219833,"Animalia","Sichuan","CN"
1932,NA,NA,29.10803,103.300301,"Micromys minutus",5219833,"Animalia","Sichuan","CN"
1932,NA,NA,29.016666,103.466667,"Micromys minutus",5219833,"Animalia","Sichuan","CN"
1932,NA,NA,28.766666,104.683334,"Micromys minutus",5219833,"Animalia","Sichuan","CN"
1932,NA,NA,28.5,105.050003,"Micromys minutus",5219833,"Animalia","Sichuan","CN"
1932,NA,NA,28.1,106.650002,"Micromys minutus",5219833,"Animalia","Guizhou","CN"
1933,1,1,49.5108,6.07144,"Micromys minutus",5219833,"Animalia","","LU"
1933,1,1,49.4748,6.01632,"Micromys minutus",5219833,"Animalia","","LU"
1933,1,3,30.7515,102.688,"Micromys minutus",5219833,"Animalia","Szechwan","CN"
1933,1,6,49.45,35.78,"Micromys minutus",5219833,"Animalia","Kharkov region","UA"
1933,1,15,49.45,35.78,"Micromys minutus",5219833,"Animalia","Kharkov region","UA"
1933,3,24,49.94,37.3,"Micromys minutus",5219833,"Animalia","Kharkov region","UA"
1933,5,1,49.5108,6.07144,"Micromys minutus",5219833,"Animalia","","LU"
1933,5,20,49.4838,6.05769,"Micromys minutus",5219833,"Animalia","","LU"
1933,6,15,49.5287,6.01615,"Micromys minutus",5219833,"Animalia","","LU"
1933,6,30,49.4927,5.97486,"Micromys minutus",5219833,"Animalia","","LU"
1933,6,30,50.9,4.366667,"Micromys minutus",5219833,"Animalia","","BE"
1933,6,30,50.9,4.366667,"Micromys minutus",5219833,"Animalia","","BE"
1933,7,1,50.9,4.366667,"Micromys minutus",5219833,"Animalia","","BE"
1933,7,1,50.9,4.366667,"Micromys minutus",5219833,"Animalia","","BE"
1933,7,3,50.9,4.366667,"Micromys minutus",5219833,"Animalia","","BE"
1933,7,3,50.9,4.366667,"Micromys minutus",5219833,"Animalia","","BE"
1933,7,7,51.233333,4.533333,"Micromys minutus",5219833,"Animalia","","BE"
1933,7,7,51.233333,4.533333,"Micromys minutus",5219833,"Animalia","","BE"
1933,7,21,51.233333,4.533333,"Micromys minutus",5219833,"Animalia","","BE"
1933,7,21,51.233333,4.533333,"Micromys minutus",5219833,"Animalia","","BE"
1933,10,12,49.72,36.82,"Micromys minutus",5219833,"Animalia","Kharkov region","UA"
1933,10,22,51.354336,30.212831,"Micromys minutus",5219833,"Animalia","","UA"
1933,11,18,49.74,36.53,"Micromys minutus",5219833,"Animalia","Kharkov region","UA"
1933,12,13,51.166667,4.5,"Micromys minutus",5219833,"Animalia","","BE"
1933,12,13,51.166667,4.5,"Micromys minutus",5219833,"Animalia","","BE"
1934,1,1,49.4927,5.97486,"Micromys minutus",5219833,"Animalia","","LU"
1934,1,1,49.5198,6.02999,"Micromys minutus",5219833,"Animalia","","LU"
1934,1,14,60.69,28.74,"Micromys minutus",5219833,"Animalia","Leningrad oblast","RU"
1934,4,8,49.5287,6.01615,"Micromys minutus",5219833,"Animalia","","LU"
1935,10,12,49.72,36.82,"Micromys minutus",5219833,"Animalia","Kharkov region","UA"
1936,1,10,60.23,24.96,"Micromys minutus",5219833,"Animalia","Uusimaa","FI"
1936,2,18,49.84,36.68,"Micromys minutus",5219833,"Animalia","Kharkov region","UA"
1936,2,18,49.74,36.53,"Micromys minutus",5219833,"Animalia","Kharkov region","UA"
1936,3,9,50.692223,29.246316,"Micromys minutus",5219833,"Animalia","","UA"
1936,3,9,50.269141,30.213431,"Micromys minutus",5219833,"Animalia","","UA"
1936,7,20,50.3,30.5,"Micromys minutus",5219833,"Animalia","","UA"
1936,9,NA,36.027572,139.334153,"Micromys minutus",5219833,"Animalia","Saitama","JP"
1936,11,14,51.253992,30.410499,"Micromys minutus",5219833,"Animalia","","UA"
1936,12,2,51.253992,30.410499,"Micromys minutus",5219833,"Animalia","","UA"
1936,NA,NA,45.75,126.650002,"Micromys minutus",5219833,"Animalia","Heilongjiang","CN"
1936,NA,NA,51.253992,30.410499,"Micromys minutus",5219833,"Animalia","","UA"
1937,3,24,51.18333,0.28333,"Micromys minutus",5219833,"Animalia","England","GB"
1937,11,17,43.66667,126.16667,"Micromys minutus",5219833,"Animalia","","CN"
1937,12,1,45.36667,127.28333,"Micromys minutus",5219833,"Animalia","Jilin Prov.","CN"
1937,12,30,49.703493,37.616957,"Micromys minutus",5219833,"Animalia","","UA"
1937,NA,NA,51.438364,-1.015886,"Micromys minutus",5219833,"Animalia","England","GB"
1937,NA,NA,47.55817,7.53827,"Micromys minutus",5219833,"Animalia","Alsace","FR"
1938,1,1,49.4927,5.97486,"Micromys minutus",5219833,"Animalia","","LU"
1938,2,10,51.2,3.816667,"Micromys minutus",5219833,"Animalia","","BE"
1938,2,10,51.2,3.816667,"Micromys minutus",5219833,"Animalia","","BE"
1938,6,15,51.15,3.816667,"Micromys minutus",5219833,"Animalia","","BE"
1938,6,15,51.15,3.816667,"Micromys minutus",5219833,"Animalia","","BE"
1938,9,11,51.2,3.816667,"Micromys minutus",5219833,"Animalia","","BE"
1938,9,11,51.2,3.816667,"Micromys minutus",5219833,"Animalia","","BE"
1938,9,15,51.2,3.816667,"Micromys minutus",5219833,"Animalia","","BE"
1938,9,15,51.2,3.816667,"Micromys minutus",5219833,"Animalia","","BE"
1938,10,1,49.6727,6.11269,"Micromys minutus",5219833,"Animalia","","LU"
1938,10,1,49.6547,6.12656,"Micromys minutus",5219833,"Animalia","","LU"
1938,10,7,51.15,3.816667,"Micromys minutus",5219833,"Animalia","","BE"
1938,10,7,51.15,3.816667,"Micromys minutus",5219833,"Animalia","","BE"
1938,10,25,50.3,30.5,"Micromys minutus",5219833,"Animalia","","UA"
1938,10,31,51.15,3.816667,"Micromys minutus",5219833,"Animalia","","BE"
1938,10,31,51.15,3.816667,"Micromys minutus",5219833,"Animalia","","BE"
1938,11,6,51.15,3.816667,"Micromys minutus",5219833,"Animalia","","BE"
1938,11,6,51.15,3.816667,"Micromys minutus",5219833,"Animalia","","BE"
1938,11,8,51.15,3.816667,"Micromys minutus",5219833,"Animalia","","BE"
1938,11,8,51.15,3.816667,"Micromys minutus",5219833,"Animalia","","BE"
1938,11,11,51.15,3.816667,"Micromys minutus",5219833,"Animalia","","BE"
1938,11,11,51.15,3.816667,"Micromys minutus",5219833,"Animalia","","BE"
1938,11,12,51.15,3.816667,"Micromys minutus",5219833,"Animalia","","BE"
1938,11,12,51.15,3.816667,"Micromys minutus",5219833,"Animalia","","BE"
1938,11,16,51.15,3.816667,"Micromys minutus",5219833,"Animalia","","BE"
1938,11,16,51.15,3.816667,"Micromys minutus",5219833,"Animalia","","BE"
1938,11,18,50.3,30.5,"Micromys minutus",5219833,"Animalia","","UA"
1938,11,20,51.15,3.816667,"Micromys minutus",5219833,"Animalia","","BE"
1938,11,20,51.15,3.816667,"Micromys minutus",5219833,"Animalia","","BE"
1938,11,24,51.15,3.816667,"Micromys minutus",5219833,"Animalia","","BE"
1938,11,24,51.15,3.816667,"Micromys minutus",5219833,"Animalia","","BE"
1938,11,24,51.15,3.816667,"Micromys minutus",5219833,"Animalia","","BE"
1938,11,25,51.15,3.816667,"Micromys minutus",5219833,"Animalia","","BE"
1938,11,25,51.15,3.816667,"Micromys minutus",5219833,"Animalia","","BE"
1938,11,25,51.15,3.816667,"Micromys minutus",5219833,"Animalia","","BE"
1938,11,NA,51.15,3.816667,"Micromys minutus",5219833,"Animalia","","BE"
1938,11,NA,51.15,3.816667,"Micromys minutus",5219833,"Animalia","","BE"
1938,11,NA,51.15,3.816667,"Micromys minutus",5219833,"Animalia","","BE"
1938,NA,NA,49.200001,14.833333,"Micromys minutus",5219833,"Animalia","South Bohemia","CZ"
1938,NA,NA,51.083333,4.916667,"Micromys minutus",5219833,"Animalia","","BE"
1938,NA,NA,51.083333,4.916667,"Micromys minutus",5219833,"Animalia","","BE"
1939,2,3,57.720956,10.572166,"Micromys minutus",5219833,"Animalia","Region Nordjylland","DK"
1939,2,3,57.72091,10.572767,"Micromys minutus",5219833,"Animalia","Region Nordjylland","DK"
1939,2,4,51.15,3.816667,"Micromys minutus",5219833,"Animalia","","BE"
1939,2,4,51.15,3.816667,"Micromys minutus",5219833,"Animalia","","BE"
1939,2,6,51.066667,2.6,"Micromys minutus",5219833,"Animalia","","BE"
1939,2,6,51.066667,2.6,"Micromys minutus",5219833,"Animalia","","BE"
1939,2,14,49.616667,5.716667,"Micromys minutus",5219833,"Animalia","","BE"
1939,2,14,49.616667,5.716667,"Micromys minutus",5219833,"Animalia","","BE"
1939,2,16,57.720366,10.571616,"Micromys minutus",5219833,"Animalia","Region Nordjylland","DK"
1939,2,16,57.721245,10.571938,"Micromys minutus",5219833,"Animalia","Region Nordjylland","DK"
1939,2,16,57.72046,10.574932,"Micromys minutus",5219833,"Animalia","Region Nordjylland","DK"
1939,2,16,57.720641,10.575634,"Micromys minutus",5219833,"Animalia","Region Nordjylland","DK"
1939,2,16,57.721259,10.57207,"Micromys minutus",5219833,"Animalia","Region Nordjylland","DK"
1939,2,16,57.720787,10.575653,"Micromys minutus",5219833,"Animalia","Region Nordjylland","DK"
1939,2,16,57.721247,10.572223,"Micromys minutus",5219833,"Animalia","Region Nordjylland","DK"
1939,2,16,57.721259,10.572327,"Micromys minutus",5219833,"Animalia","Region Nordjylland","DK"
1939,2,16,57.720482,10.575611,"Micromys minutus",5219833,"Animalia","Region Nordjylland","DK"
1939,2,16,57.720465,10.575271,"Micromys minutus",5219833,"Animalia","Region Nordjylland","DK"
1939,2,16,57.721318,10.572081,"Micromys minutus",5219833,"Animalia","Region Nordjylland","DK"
1939,2,16,57.721314,10.572606,"Micromys minutus",5219833,"Animalia","Region Nordjylland","DK"
1939,2,16,57.720759,10.574813,"Micromys minutus",5219833,"Animalia","Region Nordjylland","DK"
1939,2,16,57.720758,10.57317,"Micromys minutus",5219833,"Animalia","Region Nordjylland","DK"
1939,2,16,57.721303,10.572338,"Micromys minutus",5219833,"Animalia","Region Nordjylland","DK"
1939,2,16,57.721314,10.572464,"Micromys minutus",5219833,"Animalia","Region Nordjylland","DK"
1939,2,16,57.720618,10.575075,"Micromys minutus",5219833,"Animalia","Region Nordjylland","DK"
1939,2,16,57.720758,10.575087,"Micromys minutus",5219833,"Animalia","Region Nordjylland","DK"
1939,2,16,57.720623,10.575371,"Micromys minutus",5219833,"Animalia","Region Nordjylland","DK"
1939,2,16,57.720482,10.575841,"Micromys minutus",5219833,"Animalia","Region Nordjylland","DK"
1939,2,16,57.721315,10.572207,"Micromys minutus",5219833,"Animalia","Region Nordjylland","DK"
1939,2,16,57.72133,10.571944,"Micromys minutus",5219833,"Animalia","Region Nordjylland","DK"
1939,2,16,57.72019,10.571572,"Micromys minutus",5219833,"Animalia","Region Nordjylland","DK"
1939,4,25,50.3,5.466667,"Micromys minutus",5219833,"Animalia","","BE"
1939,4,25,50.3,5.466667,"Micromys minutus",5219833,"Animalia","","BE"
1939,5,NA,50.931836,-1.218721,"Micromys minutus",5219833,"Animalia","England","GB"
1939,8,1,49.4749,6.08531,"Micromys minutus",5219833,"Animalia","","LU"
1939,10,1,48.55,122.11667,"Micromys minutus",5219833,"Animalia","Heilongjiang Prov.","CN"
1939,10,15,48.55,122.11667,"Micromys minutus",5219833,"Animalia","Heilongjiang Prov.","CN"
1939,10,25,57.606102,10.393875,"Micromys minutus",5219833,"Animalia","Region Nordjylland","DK"
1939,10,25,57.606065,10.394461,"Micromys minutus",5219833,"Animalia","Region Nordjylland","DK"
1939,10,25,55.774997,9.652709,"Micromys minutus",5219833,"Animalia","Region Nordjylland","DK"
1939,12,13,57.60647,10.393307,"Micromys minutus",5219833,"Animalia","Region Nordjylland","DK"
1939,12,13,57.606468,10.393243,"Micromys minutus",5219833,"Animalia","Region Nordjylland","DK"
1939,12,13,57.606442,10.395275,"Micromys minutus",5219833,"Animalia","Region Nordjylland","DK"
1939,12,13,57.606456,10.39351,"Micromys minutus",5219833,"Animalia","Region Nordjylland","DK"
1939,12,13,57.606481,10.392062,"Micromys minutus",5219833,"Animalia","Region Nordjylland","DK"
1939,12,13,57.606454,10.393432,"Micromys minutus",5219833,"Animalia","Region Nordjylland","DK"
1939,12,13,57.606428,10.395538,"Micromys minutus",5219833,"Animalia","Region Nordjylland","DK"
1939,12,13,57.606491,10.392945,"Micromys minutus",5219833,"Animalia","Region Nordjylland","DK"
1939,12,13,57.606475,10.393187,"Micromys minutus",5219833,"Animalia","Region Nordjylland","DK"
1939,12,13,57.606486,10.393001,"Micromys minutus",5219833,"Animalia","Region Nordjylland","DK"
1939,12,13,57.606419,10.395133,"Micromys minutus",5219833,"Animalia","Region Nordjylland","DK"
1939,12,13,57.606417,10.394845,"Micromys minutus",5219833,"Animalia","Region Nordjylland","DK"
1939,12,13,57.606481,10.393118,"Micromys minutus",5219833,"Animalia","Region Nordjylland","DK"
1939,12,13,57.606428,10.394995,"Micromys minutus",5219833,"Animalia","Region Nordjylland","DK"
1939,12,13,57.606423,10.394694,"Micromys minutus",5219833,"Animalia","Region Nordjylland","DK"
1939,12,13,57.60644,10.394565,"Micromys minutus",5219833,"Animalia","Region Nordjylland","DK"
1939,12,13,57.606502,10.392881,"Micromys minutus",5219833,"Animalia","Region Nordjylland","DK"
1939,12,13,57.606507,10.392808,"Micromys minutus",5219833,"Animalia","Region Nordjylland","DK"
1939,12,13,57.606449,10.394392,"Micromys minutus",5219833,"Animalia","Region Nordjylland","DK"
1939,12,13,57.606465,10.393359,"Micromys minutus",5219833,"Animalia","Region Nordjylland","DK"
1939,12,13,57.60643,10.395417,"Micromys minutus",5219833,"Animalia","Region Nordjylland","DK"
1939,12,13,57.606454,10.393591,"Micromys minutus",5219833,"Animalia","Region Nordjylland","DK"
1939,NA,NA,48.083332,122.25,"Micromys minutus",5219833,"Animalia","Nei Mongol","CN"
1939,NA,NA,56.78972,8.81858,"Micromys minutus",5219833,"Animalia","","DK"
1939,NA,NA,56.88678,8.84437,"Micromys minutus",5219833,"Animalia","","DK"
1940,2,1,49.6727,6.11269,"Micromys minutus",5219833,"Animalia","","LU"
1940,3,30,50.3,30.5,"Micromys minutus",5219833,"Animalia","","UA"
1940,4,4,57.5147,10.4525,"Micromys minutus",5219833,"Animalia","Region Nordjylland","DK"
1940,4,4,57.5145,10.4553,"Micromys minutus",5219833,"Animalia","Region Nordjylland","DK"
1940,12,1,50.43333,30.51667,"Micromys minutus",5219833,"Animalia","Ukrainian s s r","UA"
1940,12,1,50.3,30.5,"Micromys minutus",5219833,"Animalia","","UA"
1940,12,5,50.3,30.5,"Micromys minutus",5219833,"Animalia","","UA"
1940,12,5,49.26,36.64,"Micromys minutus",5219833,"Animalia","Kharkov region","UA"
1940,NA,NA,47.5581,7.6047,"Micromys minutus",5219833,"Animalia","Bs","CH"
1940,NA,NA,47.35,13.21,"Micromys minutus",5219833,"Animalia","","AT"
1942,3,NA,51.023831,-1.644923,"Micromys minutus",5219833,"Animalia","England","GB"
1942,9,NA,63.06,31.76,"Micromys minutus",5219833,"Animalia","Karelia","RU"
1942,10,20,61.2086,24.0441,"Micromys minutus",5219833,"Animalia","Pirkanmaa","FI"
1942,10,NA,61.221187,24.047455,"Micromys minutus",5219833,"Animalia","Pirkanmaa","FI"
1942,NA,NA,47.55817,7.53827,"Micromys minutus",5219833,"Animalia","Alsace","FR"
1943,8,16,50.3,4.766667,"Micromys minutus",5219833,"Animalia","","BE"
1943,8,16,50.8,4.016667,"Micromys minutus",5219833,"Animalia","","BE"
1943,8,16,50.3,4.766667,"Micromys minutus",5219833,"Animalia","","BE"
1943,8,16,50.8,4.016667,"Micromys minutus",5219833,"Animalia","","BE"
1943,8,18,50.3,4.766667,"Micromys minutus",5219833,"Animalia","","BE"
1943,8,18,50.3,4.766667,"Micromys minutus",5219833,"Animalia","","BE"
1943,9,14,50.3,4.766667,"Micromys minutus",5219833,"Animalia","","BE"
1943,9,14,50.3,4.766667,"Micromys minutus",5219833,"Animalia","","BE"
1943,10,12,61.221187,24.047455,"Micromys minutus",5219833,"Animalia","Pirkanmaa","FI"
1943,11,14,60.29544,23.292288,"Micromys minutus",5219833,"Animalia","Varsinais-Suomi","FI"
1944,8,11,50.705881,31.138014,"Micromys minutus",5219833,"Animalia","","UA"
1944,8,NA,52.65,6.87,"Micromys minutus",5219833,"Animalia","Drenthe","NL"
1944,NA,NA,56.70149,8.69134,"Micromys minutus",5219833,"Animalia","","DK"
1944,NA,NA,56.70234,8.69651,"Micromys minutus",5219833,"Animalia","","DK"
1945,8,26,65.116732,25.825323,"Micromys minutus",5219833,"Animalia","Pohjois-Pohjanmaa","FI"
1945,9,3,56.70523,8.48253,"Micromys minutus",5219833,"Animalia","","DK"
1945,12,NA,51.023831,-1.644923,"Micromys minutus",5219833,"Animalia","England","GB"
1946,1,17,37.28586,127.00993,"Micromys minutus",5219833,"Animalia","Gyeonggi Province","KR"
1946,1,24,56.71507,8.45953,"Micromys minutus",5219833,"Animalia","","DK"
1946,1,31,37.28586,127.00993,"Micromys minutus",5219833,"Animalia","Gyeonggi Province","KR"
1946,1,31,50.75,4.283333,"Micromys minutus",5219833,"Animalia","","BE"
1946,1,31,50.75,4.283333,"Micromys minutus",5219833,"Animalia","","BE"
1946,8,28,48.221,22.756,"Micromys minutus",5219833,"Animalia","Zakarpats'ka Oblast'","UA"
1946,8,29,48.23,22.764,"Micromys minutus",5219833,"Animalia","Zakarpats'ka Oblast'","UA"
1946,9,4,56.8559,8.76166,"Micromys minutus",5219833,"Animalia","Region Nordjylland","DK"
1946,12,20,48.016666,14.183333,"Micromys minutus",5219833,"Animalia","","AT"
1947,1,1,53.357864,-2.978096,"Micromys minutus",5219833,"Animalia","England","GB"
1947,4,27,48.619,22.273,"Micromys minutus",5219833,"Animalia","Zakarpats'ka Oblast'","UA"
1947,5,8,48.162,22.663,"Micromys minutus",5219833,"Animalia","Zakarpats'ka Oblast'","UA"
1947,7,10,48.461,22.702,"Micromys minutus",5219833,"Animalia","Zakarpats'ka Oblast'","UA"
1947,7,17,48.191,22.626,"Micromys minutus",5219833,"Animalia","Zakarpats'ka Oblast'","UA"
1947,7,21,49.9244,6.19596,"Micromys minutus",5219833,"Animalia","","LU"
1947,8,17,50.1131,6.0283,"Micromys minutus",5219833,"Animalia","","LU"
1947,11,16,65.025248,25.617139,"Micromys minutus",5219833,"Animalia","Pohjois-Pohjanmaa","FI"
1947,NA,NA,47.983334,11.3,"Micromys minutus",5219833,"Animalia","Bavaria","DE"
1947,NA,NA,53.549999,10,"Micromys minutus",5219833,"Animalia","Hamburg","DE"
1947,NA,NA,53.357864,-2.978096,"Micromys minutus",5219833,"Animalia","England","GB"
1947,NA,NA,53.357864,-2.978096,"Micromys minutus",5219833,"Animalia","England","GB"
1948,1,1,49.6547,6.12656,"Micromys minutus",5219833,"Animalia","","LU"
1948,1,1,49.9244,6.19596,"Micromys minutus",5219833,"Animalia","","LU"
1948,1,1,50.1131,6.0283,"Micromys minutus",5219833,"Animalia","","LU"
1948,3,12,50.839677,-0.936215,"Micromys minutus",5219833,"Animalia","England","GB"
1948,3,19,49.5378,6.12665,"Micromys minutus",5219833,"Animalia","","LU"
1948,5,5,48.432,22.405,"Micromys minutus",5219833,"Animalia","Zakarpats'ka Oblast'","UA"
1948,8,8,50.583333,3.483333,"Micromys minutus",5219833,"Animalia","","BE"
1948,8,8,50.583333,3.483333,"Micromys minutus",5219833,"Animalia","","BE"
1948,9,7,48.397,22.94,"Micromys minutus",5219833,"Animalia","Zakarpats'ka Oblast'","UA"
1948,NA,NA,49,12.666667,"Micromys minutus",5219833,"Animalia","Bavaria","DE"
1949,3,28,52.36667,14.06667,"Micromys minutus",5219833,"Animalia","","DE"
